,xauth_0,xhub_0,auth_ranking,hub_ranking
50860,0.00021160512404306734,2.8922284064437173e-06,14857,31191
31043,0.000211599010576512,0.0003413955665300419,14858,15936
47479,0.0002115639873710638,0.003894174321343893,14859,4359
77309,0.00021156039182248888,0.0021865794441295054,14860,6653
43942,0.00021154857197309363,0.005570187853085563,14861,3142
18166,0.00021152784509722216,0.0013289077535787795,14862,8769
4144,0.00021150617257481558,5.21377326298213e-07,14863,32196
46994,0.000211500383738377,0.0,14864,40452
10160,0.00021146423377210307,2.8838008799204655e-05,14865,27058
70767,0.0002114572409023615,0.0008394218098570182,14866,11204
40650,0.00021145012201897908,0.00039342710796592343,14867,15216
23713,0.0002114200007424306,0.0,14868,40467
17013,0.00021141275024881128,0.0006174200936335727,14869,12890
76121,0.00021136945908050648,0.00011799923388493756,14870,21327
25503,0.0002113558657580337,0.003708989681245865,14871,4528
24321,0.0002113413520497417,0.0008919158431395818,14872,10856
38984,0.0002113301810440122,1.3537103868172336e-05,14873,29060
37595,0.00021131706811801872,0.00013281625966628723,14874,20742
68963,0.00021121613597300065,0.0,14875,40484
52161,0.0002111909538910012,0.000972921405456462,14876,10336
57707,0.00021116301151596082,3.271565370827909e-05,14877,26661
23965,0.0002111317215725595,0.0007184598008599534,14878,12057
17191,0.00021112057142149714,3.412864784715297e-05,14879,26541
9647,0.00021108663113906398,0.0,14880,40497
12636,0.00021108018334682998,0.0,14881,40496
30560,0.00021106237583752333,0.001535789187038846,14882,8141
9427,0.0002110614272926934,0.0,14883,40495
54158,0.00021102939571941023,0.0014918635388753772,14884,8275
18687,0.0002109257178721412,0.0,14885,40494
17245,0.0002109202659140612,0.0023499840863925995,14886,6360
27753,0.00021089867198147968,0.0002971855899121597,14887,16638
10000,0.0002108809626305199,0.0,14888,40493
70237,0.0002108460524848717,0.006849166939899675,14889,2500
17093,0.0002108448575871412,3.7054461708265324e-05,14890,26259
68645,0.00021082246459756246,0.0,14891,40492
44792,0.000210811921322429,0.00028847418458725557,14892,16810
9114,0.00021076852053639433,0.0,14893,40491
51106,0.00021075660957327636,5.942782146246354e-06,14894,30449
80742,0.00021074952707102497,0.00019747439897250645,14895,18721
62105,0.00021066865287970373,0.00044255231784788617,14896,14582
54759,0.00021066524925767024,0.000757591876653717,14897,11775
26738,0.00021060587751268683,0.00013301341490767595,14898,20731
33706,0.00021056768501853944,0.0,14899,40490
45709,0.00021054949811071484,0.002813777578444036,14900,5606
36223,0.00021052166836245194,0.0,14901,40489
69758,0.00021051925280911186,0.001783036053829749,14902,7500
76178,0.0002105075954728994,6.169343355622328e-05,14903,24367
45219,0.0002104991060555186,0.0002061240650893212,14904,18531
4638,0.00021036206681449633,6.126746180963142e-05,14905,24388
70348,0.00021035419017483218,3.3231251915314754e-05,14906,26625
20379,0.00021027923026078224,0.00572140998623086,14907,3046
77207,0.0002102630897989669,0.00036295703587295626,14908,15620
14673,0.000210248166632314,2.868799557935777e-05,14909,27077
26419,0.0002101889907144194,0.002420766942057449,14910,6206
34371,0.00021015520245344763,0.0,14911,40488
54684,0.00021011237760670343,0.0002862619717628752,14912,16857
17056,0.0002100885935421369,0.0006021139901116307,14913,13014
81074,0.00021005383953073627,0.002495910905238205,14914,6061
19450,0.00021002214145431072,5.726846545251216e-06,14915,30500
47907,0.00020991317438959588,0.0,14916,40487
40403,0.00020987174052922736,0.004097446835474376,14917,4213
10535,0.00020986408899833768,2.0758869892111184e-05,14918,28021
40111,0.00020980228162283506,0.0,14919,40486
13601,0.0002097608295493244,0.0,14920,40485
45992,0.00020974798737999784,0.005021568519015067,14921,3491
56153,0.00020972631083468032,0.0008890018273066177,14922,10871
38298,0.00020970345132151675,0.00634540894278186,14923,2718
56281,0.00020968301201176905,0.00019207388275775588,14924,18850
37904,0.00020966683027665869,0.0,14925,40483
5036,0.0002096523144199102,0.0002801937474203946,14926,16973
67885,0.00020954779164358852,0.0009133844256452524,14927,10710
66376,0.000209511745442665,2.594693973562526e-06,14928,31282
69617,0.00020946901084339077,0.0008835222734264106,14929,10913
71923,0.00020940206586788113,0.0024856058850060924,14930,6076
40961,0.00020939887616161962,0.0003553149786733802,14931,15739
46920,0.00020938024401521846,0.0,14932,40469
19397,0.00020935608741878093,0.001341934808429259,14933,8729
9448,0.00020931272407369308,7.402531203813327e-05,14934,23590
69763,0.00020922978350052925,0.0002706621985719885,14935,17148
9760,0.00020920342475124273,0.0,14936,40482
48188,0.0002091572412185177,1.602437132967391e-05,14937,28688
37673,0.00020908856186186144,0.0,14938,40481
13802,0.00020907260895163267,0.0,14939,40480
46729,0.0002090312028930473,0.0,14940,40479
62853,0.00020896180358416746,0.00032086819967932134,14941,16244
65517,0.00020895310985370158,0.0,14942,40478
10692,0.00020891935558196704,0.0015078387301561797,14943,8229
20837,0.0002089160942364476,0.0004201376627655386,14944,14865
15110,0.00020886053591872162,0.0,14945,40477
9194,0.0002088320241350853,0.0,14946,40476
13002,0.00020881009383739006,0.0,14947,40475
60352,0.00020876581110113973,7.488612339489187e-05,14948,23533
40227,0.00020876331124091669,0.00015884017797193958,14949,19782
38920,0.00020872747653304726,0.0010302778318410461,14950,10055
28810,0.00020869426502900863,0.0,14951,40474
27816,0.0002086461678133878,0.0,14952,40473
15831,0.0002086268187329025,0.0,14953,40472
46810,0.00020857974550311415,0.0,14954,40471
76824,0.0002085122371604424,0.0001387378548308078,14955,20532
60256,0.00020850098541780551,0.00017660811737910882,14956,19268
53982,0.00020840625468618754,0.00011793859745230704,14957,21330
76089,0.00020839544679538425,0.00016226748782607019,14958,19681
34664,0.00020839544679538425,0.0,14959,40470
10370,0.00020837974374861385,0.00109189910222431,14960,9758
80915,0.0002081919386837333,0.00202509708096302,14961,6959
23798,0.000208183823278133,0.0,14962,40562
39057,0.0002081078122992219,0.0002953441300811142,14963,16668
45253,0.00020809173446887727,0.0006681578204238609,14964,12463
43622,0.00020805638798170728,0.0,14965,40500
16628,0.00020805219184905402,0.00043050939759844845,14966,14714
28696,0.00020803638789931698,0.0,14967,40563
17228,0.00020802003312851415,2.5983672490800238e-05,14968,27380
53723,0.00020801294227799734,0.00019833807841196005,14969,18706
23703,0.00020797343430243413,1.2177235294554505e-05,14970,29274
62793,0.00020795732196010117,0.004900118947143547,14971,3574
61695,0.00020793625129111046,0.0,14972,40628
62497,0.00020782162569874985,0.0008386295938530068,14973,11210
34612,0.00020778455834530776,0.0,14974,40657
30314,0.00020774923897849148,0.0,14975,40656
38219,0.00020766731207387816,0.004151561292224244,14976,4157
17989,0.000207609087185097,0.0008959853205899206,14977,10821
66352,0.00020758379435606672,2.06286494627424e-05,14978,28044
69513,0.00020757912730614707,8.985939709310758e-05,14979,22662
32003,0.00020755716296215164,0.0,14980,40655
5030,0.00020749327948937086,7.273606524950227e-05,14981,23673
66980,0.0002074665456078195,0.001311703609452147,14982,8847
25848,0.00020746046719264478,0.006377391408497174,14983,2696
26114,0.0002074406132878855,0.002844792550325143,14984,5558
23191,0.0002073881991910064,0.0,14985,40654
23510,0.00020734645360300793,0.00044940290560025446,14986,14501
18387,0.00020730538050685283,5.8806847564005734e-05,14987,24548
16722,0.00020727805569001708,1.117461680776099e-05,14988,29438
43355,0.00020727749091348476,0.0,14989,40653
36880,0.00020726750845253067,0.0,14990,40652
58031,0.00020720731890595765,0.00011838602142228712,14991,21306
36013,0.00020717278997334785,0.0016042421688706508,14992,7952
80949,0.00020717262842337862,0.0009522190725717677,14993,10464
60249,0.0002071430361809505,5.575300640171243e-05,14994,24770
38615,0.00020709902434741469,0.0006140450775409495,14995,12928
19686,0.00020709651980403194,0.0,14996,40651
3690,0.00020709064374159933,0.0,14997,40650
68106,0.0002070099479844797,0.0,14998,40649
66461,0.0002069852787987012,0.0,14999,40648
40042,0.00020698127639388818,0.0,15000,40647
64662,0.0002069309353775736,7.402531203813327e-05,15001,23589
4990,0.00020685444556685218,0.0003499354533087698,15002,15821
69265,0.00020681066610832413,0.010936980887528074,15003,1427
20387,0.00020680198228826657,0.00929760138405812,15004,1761
5342,0.00020680198228826657,8.264935241879679e-07,15005,32013
24008,0.00020679623842078523,0.0,15006,40646
9939,0.00020678777611037196,0.0,15007,40645
32192,0.0002067696012738542,0.0,15008,40643
69324,0.00020676363430750919,2.9949089594659763e-05,15009,26941
34599,0.00020675359117783702,0.0,15010,40629
76268,0.00020672805857273048,0.0007777828158146786,15011,11647
29640,0.00020671794895957382,3.39617511477947e-05,15012,26556
56423,0.0002067050509594418,0.000806199854772637,15013,11455
72160,0.00020668051397297127,0.016940727934360016,15014,793
4975,0.00020666188320266258,0.0005850959984667965,15015,13158
34746,0.0002065544740018223,0.0,15016,40642
44610,0.00020650295404429808,0.0001135530751088204,15017,21546
17595,0.00020636899591887673,0.0005656956784586258,15018,13316
62911,0.00020634760139801942,0.0009564834994698682,15019,10442
44804,0.0002063349529375999,0.0016657526425390972,15020,7792
39181,0.0002062776255610208,0.0004088476458254472,15021,15020
4201,0.0002062440597406263,0.0,15022,40641
53103,0.00020613698530486498,1.2656319122040134e-05,15023,29179
25790,0.00020613419494906532,0.0011262151983782388,15024,9596
44508,0.00020610090992802106,0.0006505552628373374,15025,12611
70388,0.00020608200191027558,0.0032843706039063776,15026,4997
45506,0.00020607873695841663,0.0010550519427778991,15027,9942
25368,0.0002060701297058282,0.0010360991603982383,15028,10029
10119,0.00020604714156579235,2.559863488467851e-05,15029,27434
65525,0.00020604206742071078,0.0,15030,40640
79611,0.00020604076019528896,0.0,15031,40639
40591,0.00020603449009735388,0.0012531289983586913,15032,9078
18948,0.00020602464709641046,1.596473316721522e-05,15033,28700
75568,0.00020599094927654875,8.121945715081122e-06,15034,29984
61725,0.00020596163117611347,0.0,15035,40638
75398,0.00020594474206432823,0.0,15036,40637
73498,0.00020593385695806364,6.30532935946974e-05,15037,24274
22409,0.00020589131926191615,4.413320047595507e-06,15038,30791
36424,0.00020585779011647902,0.0,15039,40636
70772,0.0002058482535402505,0.0007877058139330842,15040,11586
18945,0.00020583874495024197,3.662501511192099e-05,15041,26296
71499,0.00020582387135649035,0.002031971512796893,15042,6949
18647,0.00020581298524300913,0.00443720028665775,15043,3916
9046,0.00020579458814331088,0.0,15044,40635
47319,0.00020577330905765902,0.0,15045,40634
72086,0.00020574019875454995,0.0026319081757129863,15046,5864
43637,0.00020571410844315896,0.0,15047,40633
39023,0.00020570127821399007,0.00010445159079353369,15048,21949
15909,0.0002056747418569759,0.0,15049,40632
70794,0.00020563065523988082,0.0001175016460670373,15050,21348
69924,0.0002056145165796051,0.006145699868487551,15051,2813
45976,0.00020555813037732238,0.003054255887477625,15052,5278
79934,0.00020552335188271314,0.0,15053,40631
5094,0.00020552176525902866,0.0010655135260600657,15054,9887
25096,0.0002055141147494372,0.004197578664492131,15055,4113
5031,0.00020546556952018665,0.00019128443295722268,15056,18874
37508,0.0002054551337655046,0.0,15057,40630
42824,0.00020537697920481481,0.0,15058,40658
40507,0.0002053432783828265,0.001063036556090673,15059,9897
48343,0.00020533628664880506,0.0,15060,40644
38137,0.00020533204523258194,0.0007964372530639071,15061,11522
4200,0.0002053182489048553,0.0,15062,40659
47861,0.00020531789577861762,0.003256946053243008,15063,5027
23516,0.00020530439073955994,0.0,15064,40676
55805,0.0002052094286806773,0.0,15065,40689
30786,0.00020520170985093085,0.00011567261945972095,15066,21438
46940,0.00020515550059294548,0.0,15067,40688
17664,0.00020515416599422833,0.00029532942681532927,15068,16670
30113,0.00020509961951113684,0.00025161902611503057,15069,17531
38830,0.00020500967259493155,0.000424205872476677,15070,14806
37959,0.00020500100972232577,0.00045102988181657097,15071,14481
56012,0.00020499369010378208,4.2817074038744916e-05,15072,25771
55175,0.0002049531695117573,0.0014876647272644187,15073,8283
37925,0.00020491359776822132,0.0,15074,40687
79721,0.00020490479102498583,0.0,15075,40686
34991,0.00020483678599704383,0.0,15077,40685
69578,0.00020483678599704383,0.005206533209439381,15076,3372
16535,0.00020479287842047777,8.262046461445259e-05,15078,23071
47285,0.0002047730320375856,0.0,15079,40684
38777,0.00020476457850543262,0.0008251988638669287,15080,11317
47823,0.00020472383980389193,0.005806499941237447,15081,2989
26513,0.00020470522541228046,0.0009027043297311583,15082,10772
34254,0.00020462036609970714,0.0,15083,40683
24255,0.00020460085327461092,0.000977002980929641,15084,10310
62033,0.00020458923956390629,0.0008925266949320235,15085,10849
69936,0.00020456358448038615,0.00015207202977488878,15086,20019
61897,0.0002045334749309442,3.634800823023839e-05,15087,26317
32711,0.0002045028644611694,0.0,15088,40682
46382,0.00020445568210572724,0.004482594759679732,15089,3878
14722,0.00020443700686601212,0.0,15090,40681
48126,0.0002043713976391106,0.00016260114081826952,15091,19677
54740,0.00020434805989081093,0.0003609279925816811,15092,15652
14327,0.0002043426745336494,0.0,15093,40680
5002,0.0002043189848025831,0.0,15094,40679
38167,0.00020430719833368092,0.00028088734557649717,15095,16960
80511,0.000204296748701901,0.0022346399034869685,15096,6569
38906,0.00020426080291377824,0.00020283253522911001,15097,18602
44900,0.00020425370343700116,0.0020244770389283586,15098,6960
23256,0.00020420071807252573,0.0,15099,40678
67759,0.0002041876712350992,0.0,15100,40677
51443,0.00020418286378038117,0.0003923258248184137,15101,15241
45473,0.0002041777261910372,0.00018737377976698363,15102,18977
37786,0.0002041367161290095,0.0,15103,40675
73862,0.00020412876557404492,0.0007995220642281031,15104,11499
79254,0.00020411184514672443,0.0,15105,40661
52385,0.00020411184514672443,0.0,15106,40674
54261,0.00020399316838740596,0.0005126312673297158,15107,13849
71126,0.0002039787699497702,0.0036082217224913914,15108,4620
70992,0.00020395671312007396,0.0011308560754468952,15109,9573
81291,0.00020393278632601115,0.0009899744647541748,15110,10255
33741,0.00020383939931843987,0.0,15111,40673
70554,0.00020376484206207515,0.005667265496275523,15112,3084
51020,0.0002037255957355599,0.0,15113,40672
62742,0.0002036968370109139,5.35213433588039e-05,15114,24937
22347,0.00020364579029675533,0.0,15115,40671
74664,0.0002036235691403907,0.0,15116,40670
35007,0.00020358176445736518,0.0,15117,40669
16279,0.0002035128029128225,0.0,15118,40668
54236,0.0002035014149951103,3.383182239289007e-05,15119,26569
68771,0.00020347763239050653,0.0,15120,40667
21069,0.00020346665968237138,0.0,15121,40666
38836,0.00020342049013859448,0.002984625157771005,15122,5376
40705,0.00020339656342552423,0.001734162693024489,15123,7621
70790,0.0002033947553773571,0.0004928488676079264,15124,14056
24052,0.0002033744302767823,0.0001538536133236444,15125,19946
24067,0.00020336933768374705,0.0002452087767137807,15126,17648
23742,0.00020332760166866893,0.0,15127,40665
20766,0.0002033249726140313,0.0,15128,40664
45667,0.00020327188887418437,0.001046426895081857,15129,9988
44026,0.0002032698826985589,0.0005793838187573098,15130,13193
20366,0.00020326358412030336,0.00046518963952113794,15131,14336
54431,0.0002032583926867748,0.0002553034662825767,15132,17453
46137,0.00020325251047336801,0.000573273268695627,15133,13240
46802,0.00020325229547795044,0.0,15134,40663
69023,0.00020324936702434786,0.0,15135,40662
58039,0.00020324541301804154,6.781823996980245e-05,15136,23982
54647,0.00020319988444885537,0.0016873332991750366,15137,7738
77370,0.0002031944658396841,0.00358212035997623,15138,4650
38439,0.00020318817532158085,0.0001981414450772694,15139,18711
25383,0.00020318161235826043,0.004650969291540256,15140,3758
66897,0.00020312671334489642,0.001056484305869184,15141,9933
66862,0.00020311574634892794,0.00034089438369529933,15142,15944
22386,0.00020311500199340714,0.0,15143,40660
75095,0.00020309964013804136,0.0,15144,40627
10397,0.00020309171421448781,0.0008647779296699797,15145,11023
53925,0.00020304456470254367,0.0006503023775484945,15146,12613
47849,0.00020303401740024045,0.005168517374120905,15147,3394
33325,0.00020302144045706102,0.0,15148,40596
68691,0.00020301475153265604,0.0,15149,40626
36983,0.00020298866639779489,0.0017925168322237145,15150,7460
50810,0.00020298678114981776,0.0,15151,40593
68001,0.00020296244013137948,3.3343423850405537e-06,15152,31061
10164,0.00020295992565272982,0.0016703944274589855,15153,7779
34058,0.00020294035026073012,0.0,15154,40592
42872,0.00020288515547909038,0.0,15155,40591
74301,0.00020286659554598973,0.0,15156,40590
56099,0.00020282455383852045,0.00022701617794042422,15157,18040
9251,0.00020280392226399097,0.0,15158,40589
30878,0.00020280015509876445,0.0,15159,40588
38567,0.00020279209266862484,0.0005997152479533555,15160,13037
70394,0.00020278262739203452,0.0018076486675309318,15161,7432
71181,0.00020277428604005245,0.0044825874454047085,15162,3879
65012,0.00020275802265500354,0.0001588716871225757,15163,19780
44039,0.0002027541531351637,0.001148587755294447,15164,9487
29519,0.00020273100488164852,5.740876186701326e-05,15165,24651
45272,0.0002027254910823732,0.006138025537190974,15166,2817
27385,0.000202715016436752,0.0,15167,40587
56657,0.00020265037290143406,0.0,15168,40586
62034,0.000202634157249997,0.00046725678855010264,15169,14317
46677,0.00020260093518524393,0.0,15170,40585
44044,0.00020253831980119601,0.0,15171,40584
51821,0.00020245787363316816,0.0,15172,40583
29964,0.00020240651726849198,4.916943671922936e-05,15173,25235
44241,0.0002022865962971157,6.164753394247341e-06,15174,30390
42947,0.00020217362100670137,0.0,15175,40582
33169,0.00020215833569713656,0.0,15176,40581
69230,0.00020211736614521747,0.0022438379006025433,15177,6552
16140,0.00020209625533934423,0.00037048070032834644,15178,15514
54257,0.00020207535883958334,0.00029228917583519167,15179,16730
66797,0.0002020587081231559,0.0020996135438785127,15180,6809
66177,0.00020204799872906864,0.0,15181,40579
33435,0.00020201209175615048,0.0,15182,40565
41068,0.00020198277715774646,0.0003801155285460456,15183,15389
68601,0.0002019788137988415,0.0,15184,40578
55077,0.00020197167347880352,0.002203463659239387,15185,6635
56944,0.00020191056305242732,0.0,15186,40577
43477,0.0002018962937809318,0.0,15187,40576
9134,0.00020189184657504552,0.0,15188,40575
36795,0.00020187238314903146,0.0,15189,40574
44801,0.00020184152745838458,0.001964769676371658,15190,7083
77360,0.0002018164988352571,0.003103216824416556,15191,5222
68117,0.00020179113610280003,0.00021094643779913274,15192,18423
16257,0.00020176512029745553,0.0,15193,40573
52747,0.00020176461590420207,0.0,15194,40572
20646,0.0002017192409303991,0.0007417761369359904,15195,11876
47446,0.00020168126737374247,0.0,15196,40571
3578,0.00020167957378742926,5.626804529701527e-05,15197,24734
37972,0.00020162752903543136,0.0012705009086022437,15198,9010
69046,0.00020161668023692105,0.0011682901969110747,15199,9402
75920,0.0002016033236504797,0.0,15200,40570
70905,0.0002015818812372045,0.00030571236506826357,15201,16492
79747,0.00020157701006690023,0.0006073804993040519,15202,12976
17467,0.0002014305241415185,3.8730281740518846e-07,15203,32274
51401,0.0002013908546554891,0.00042410089573070224,15204,14809
27688,0.00020122818796590493,7.283594127353304e-05,15205,23662
58063,0.00020120620851624848,0.0001643896996120219,15206,19618
12811,0.0002011933712850674,0.0,15207,40569
17647,0.00020118739552967257,9.247008973882415e-05,15208,22530
76683,0.00020116011878355334,0.0012359373110105189,15209,9134
17101,0.00020115121931953858,0.0007045175749237447,15210,12160
35019,0.0002011369107988892,0.0,15211,40568
23381,0.00020111396849760774,0.0,15212,40567
68769,0.0002010637754244092,0.0,15213,40566
27216,0.00020102570754970835,0.0,15214,40594
27620,0.00020099944447535755,9.16465187093767e-05,15215,22570
10408,0.0002008421345290499,0.005993707442494242,15216,2894
51958,0.0002008002154728445,0.00032292648735732053,15217,16207
23753,0.00020076035705825375,0.0012641614429749451,15218,9038
20661,0.0002007496205522795,0.0010952858787095286,15219,9746
47840,0.00020074685866779588,2.6918299656852018e-05,15220,27269
70549,0.00020071178348352164,0.006212586050093857,15221,2780
61730,0.0002007074806492685,0.0,15222,40580
26878,0.00020067802603627975,0.0004270747475079226,15223,14760
51492,0.0002006602871406246,0.00015678921407326132,15224,19849
2966,0.00020064324814766523,0.0,15225,40595
68975,0.00020064287608350526,0.0,15226,40612
10748,0.00020062942715053252,0.00010420398198010523,15227,21963
39440,0.00020060810274700693,0.0010270878995328285,15228,10067
38214,0.00020054218254351828,0.0006867770360825312,15229,12321
41320,0.00020049493891787222,0.0001182278096903623,15230,21313
69997,0.00020049454847624138,6.921000681568735e-05,15231,23900
41664,0.00020044438299543317,0.0001496984016075168,15232,20118
72050,0.000200432922399437,0.00731323347928611,15233,2327
45676,0.0002003997567082391,0.0007864044876321988,15234,11590
70515,0.0002003929588480102,0.0006098058051322841,15235,12962
18947,0.0002003462716532006,1.010667011942818e-05,15236,29614
45339,0.0002003303599858034,0.0009166628114615618,15237,10691
51007,0.00020032709780052688,0.0,15238,40625
50996,0.00020027926350589705,0.0,15239,40624
38905,0.00020020398485888927,0.004131611006354171,15240,4180
70669,0.0002001965731096939,0.0014084335503230273,15241,8512
27465,0.00020018313795047986,0.0,15242,40623
16867,0.00020009316190207937,0.0006702541255477906,15243,12450
54571,0.00020008473722652693,0.0007023565537752646,15244,12188
30993,0.00019997479852492018,0.0,15245,40622
24898,0.00019994796754851672,0.0,15246,40621
50670,0.0001999439877940576,0.0,15247,40620
58271,0.00019990614563594947,0.0011808415940919939,15248,9341
26261,0.00019982322371476475,0.002646791412938435,15249,5843
9679,0.00019979918301015013,0.0,15250,40619
23582,0.00019978391489921401,0.0,15251,40618
6726,0.00019977854071315858,0.0,15252,40617
30152,0.0001997744347937141,0.0,15253,40616
62169,0.00019976351316643127,1.6291852811288205e-05,15254,28647
57528,0.00019973436361989228,0.0,15255,40615
22342,0.00019967684457923557,0.0,15256,40614
70675,0.00019957904197808433,0.0004062931118787102,15257,15053
75521,0.00019956530227819398,0.0,15258,40613
15014,0.00019955273937072692,0.0,15259,40611
58915,0.00019952602374286247,0.0025878341185373347,15260,5925
69095,0.00019944401205813494,0.00430347466164301,15261,4024
48535,0.0001994280353773525,0.0,15262,40597
51242,0.00019938395854878174,0.0,15263,40610
35176,0.00019935731182539002,0.0,15264,40609
68740,0.0001993528363627965,0.0,15265,40608
51251,0.00019934204156962679,0.0,15266,40607
80780,0.00019934204156962679,0.00022334733468774411,15267,18132
54914,0.0001993385514260688,0.001556424766867089,15268,8080
51086,0.000199312591616996,0.005516426870239244,15269,3172
15480,0.00019930705090391034,0.0,15270,40606
41603,0.0001992736426043449,2.7383366628740553e-06,15271,31233
30193,0.00019923212459564257,0.0,15272,40605
74229,0.00019922062097647093,0.0,15273,40604
56133,0.0001991969780181956,0.0025681591164632154,15274,5949
46690,0.00019908255650744712,0.0,15275,40603
58502,0.00019907508084339535,0.0020551887833250896,15276,6905
18599,0.0001990691775764633,0.00315781743791168,15277,5162
19395,0.00019904887309679986,0.0001356212343017147,15278,20652
23602,0.00019903359320443882,0.0,15279,40602
50831,0.00019893694175531035,0.0,15280,40601
3168,0.00019892416895049791,0.0,15281,40600
18962,0.00019890312265234399,0.0005465790605312565,15282,13520
9070,0.00019888024042839496,0.0,15283,40599
16832,0.0001987158793164535,0.0014964456821977788,15284,8261
70695,0.00019870449855481463,9.066165016761523e-05,15285,22616
62186,0.00019870051254074946,0.000618919918894508,15286,12878
81239,0.00019868423828439585,0.0005647747304964696,15287,13325
27160,0.00019865759377719352,0.0,15288,40598
80684,0.00019858969700927963,0.0004444793458151888,15289,14556
28764,0.00019856417904308982,0.0,15290,40946
17052,0.00019855240991123368,0.0001156964376570793,15291,21435
45305,0.00019851321776938219,0.000739680829759204,15292,11891
38139,0.00019847494892926668,3.534843461578363e-05,15293,26419
36999,0.0001984730435922779,0.0,15294,40947
67033,0.0001984681125682658,0.0009000479138536773,15295,10791
39394,0.0001984616235206752,0.0005200246229861319,15296,13776
41698,0.00019842675698724052,7.799768395383024e-05,15297,23343
70744,0.0001984239711893692,0.0021913996737073357,15298,6648
21679,0.000198418265283444,0.0,15299,40948
16123,0.00019841515577302088,0.0,15300,41076
70652,0.00019838423523749383,0.00017649830420688606,15301,19272
73699,0.00019838263783902358,0.0,15302,41297
44876,0.00019832651761808554,0.00010398368136573954,15303,21973
23975,0.0001983226764887524,0.0,15304,41296
47263,0.00019831457245813008,0.0,15305,41295
26205,0.00019831457245813008,0.0015016481093510813,15306,8249
68062,0.00019827726365218508,0.000850844243269427,15307,11111
54264,0.0001982241315497457,0.003379605603287815,15308,4887
29891,0.00019822332389738523,0.0,15309,41294
70655,0.00019821330079021078,0.002554138121986882,15310,5972
38782,0.000198175565125158,0.00013447638533984433,15311,20687
25657,0.00019816527263887747,0.0,15312,41293
70019,0.00019816312795240112,0.003199181755790505,15313,5103
10236,0.00019815468429885746,3.8881420154198335e-05,15314,26086
39102,0.00019814270643024959,0.0012799255522636514,15315,8973
16146,0.0001981146587244889,0.0,15316,41292
39129,0.00019808186682352327,0.004315335764766117,15317,4012
62389,0.00019803065340014272,0.0010357619373411273,15318,10032
48129,0.00019799606379190127,0.0,15319,41291
59128,0.0001979616722311513,0.0001444982768845957,15320,20310
45781,0.00019792588672607137,0.0004905629946003002,15321,14084
61950,0.00019789619891814037,0.0005120067469376353,15322,13857
65372,0.00019788249934153747,0.0,15323,41290
9182,0.00019784215798548114,0.0,15324,41289
70766,0.00019771430422457737,3.102125418335269e-05,15325,26824
40832,0.00019763995751974418,0.0003293105510333197,15326,16103
47820,0.00019763109327679355,0.00784415961563473,15327,2140
69726,0.00019762081442049032,0.0035025706255559477,15328,4742
12907,0.00019762020013924247,0.0,15329,41288
54597,0.0001976109019427501,0.009733215476842413,15330,1651
77462,0.00019753703374972815,0.0011518489930159481,15331,9477
10212,0.00019751259762104516,0.00032377976312556204,15332,16196
54489,0.00019750073285496554,0.0011335266694331011,15333,9563
39515,0.00019748031554391485,0.0008833799054770547,15334,10915
22044,0.00019732280578638702,0.0,15335,41287
41234,0.00019730045044454448,8.024672274930889e-05,15336,23216
45898,0.00019728300957758962,0.001865366804559908,15337,7310
70461,0.0001972662518946759,0.00014087400109423718,15338,20456
59211,0.00019724398395182667,0.001734339417882265,15339,7620
33340,0.0001972091295144964,0.0,15340,41286
68988,0.00019719574852777597,0.0,15341,41285
68061,0.00019718590027639738,0.0008178949520638792,15342,11372
75613,0.00019710178362740622,0.0,15343,41283
68095,0.0001970367451901944,0.00011958388736308221,15344,21267
71915,0.00019701218586555788,0.0010908633248609136,15345,9773
43592,0.00019692917261763404,0.0,15346,41269
35043,0.0001968672204000937,0.0,15347,41282
80601,0.0001968499999020362,2.9811876331329906e-05,15348,26954
24878,0.0001968420053733574,0.0,15349,41281
29789,0.000196835433184862,0.0,15350,41280
70599,0.0001967764158968048,0.0004745685123048796,15351,14241
17210,0.00019676163373708467,0.0018538502207525068,15352,7327
13184,0.00019669347793851164,0.0,15353,41279
73605,0.0001966562787323522,0.00012559748693950822,15354,21025
22620,0.0001966087926138067,6.381303934264335e-05,15355,24229
70699,0.0001965827965042076,0.0035787665453090325,15356,4654
40113,0.0001964211696274942,0.0,15357,41278
30285,0.00019641478141921976,0.0,15358,41277
24279,0.00019639269584974882,2.5716061485236437e-06,15359,31291
4205,0.0001963875239651155,0.0,15360,41276
47851,0.00019637175226613093,0.0018955554107363086,15361,7242
68420,0.00019636944816152596,0.0,15362,41275
68914,0.0001963364523645096,0.0,15363,41274
27584,0.00019632771357585828,0.00046528419165746415,15364,14335
10226,0.0001963063678162989,7.944031516355632e-06,15365,30015
22159,0.00019628494851141906,0.0,15366,41273
71493,0.00019618801714897877,0.0021770547619049973,15367,6670
37639,0.0001961679315824415,0.0,15368,41272
22850,0.0001961498065096135,0.00026066608396743115,15369,17353
75137,0.00019614580217527922,0.0,15370,41271
45707,0.00019610950598557676,6.167482260913332e-05,15371,24369
46876,0.00019608702782728858,0.0,15372,41270
18632,0.00019605543021035185,0.0034638670854392093,15373,4788
13514,0.00019603682718060466,1.6924237905942707e-05,15374,28566
47815,0.00019602360739169892,0.0013154715786257703,15375,8832
19622,0.00019587079943648894,0.00016605722459730736,15376,19558
57072,0.00019587031792313598,0.003048388730872973,15377,5284
